Course_ID,Course_Name,Department,Module,Lesson_Title,Content_Word_Count,Sentence_Count,Readability_Score,Grammar_Score,Learning_Objective_Match,Student_Rating,Completion_Rate,Feedback_Count,Reading_Time_Minutes,Publish_Date,Author,Difficulty_Level,Overall_Quality
C2154,Data Structures,ECE,Project,Lesson 11,2637,299.0,40.1,79.0,96.3,0.6,0.0,1379,62,2024-01-01,Prof. Meena,Easy,good
C2155,DBMS,IT,Basics,Lesson 17,3095,126.0,46.5,97.9,64.3,1.0,58.5,348,7,2024-01-01,Prof.Priya,Medium,Good
C2157,AI Fundamentals,AI&DS,Introduction,Lesson 14,2782,227.0,100.0,83.2,63.6,4.5,100.0,1033,64,2024-08-14,Unknown,Medium,Excellent
C2158,Machine Learning,AI&DS,Project,Lesson 5,3571,45.0,36.8,51.3,100.0,1.3,83.8,1249,54,2024-01-01,Dr. Kumar,hard,Poor
C2159,Machine Learning,IT,Basics,Lesson 1,1997,29.0,100.0,63.1,64.1,1.6,34.7,1022,41,2023-03-15,Prof. Meena,,Excellent
C2160,Machine Learning,AI&DS,Project,Lesson 9,1222,200.0,98.2,100.0,84.2,3.1,57.9,707,90,2024-01-01,Prof. Meena,,Poor
C2161,Java Programming,CSE,Introduction,Lesson 11,1936,176.0,81.6,48.4,75.3,1.1,34.1,292,61,2025-03-05,Unknown,Medium,Good
C2162,Machine Learning,ECE,Project,Lesson 2,1825,238.0,69.8,84.7,59.7,3.2,84.5,10,44,2024-01-01,Prof.Priya,Medium,good
C2163,Web Development,AI&DS,Basics,Lesson 15,4273,103.0,86.9,67.6,93.2,4.5,78.8,1169,59,2024-01-01,Prof. Meena,Hard,Excellent
C2164,Machine Learning,AI&DS,Project,Lesson 4,3810,,80.6,63.8,41.0,1.9,96.2,1043,40,2023-05-16,Unknown,,Average
C2165,Java Programming,IT,Basics,Lesson 7,2284,54.0,37.4,99.1,36.1,0.9,100.0,1451,37,2024-01-01,Dr Ravi,Hard,Average
C2166,DBMS,AI&DS,Basics,Lesson 19,959,231.0,54.9,64.5,68.0,4.9,44.9,1408,54,2023-10-29,Prof. Meena,Hard,Average
C2167,Web Development,AI&DS,Intermediate,Lesson 23,647,210.0,96.7,98.1,58.6,4.0,44.1,145,83,2023-11-13,Prof. Meena,Easy,good
C2168,Java Programming,AI&DS,Basics,Lesson 6,4849,17.0,87.0,76.7,57.5,3.6,52.6,239,85,2024-12-14,Prof. Meena,Hard,Average
C2169,Data Structures,AI&DS,Basics,Lesson 25,3598,43.0,71.7,47.1,82.3,4.4,62.0,1208,44,2023-09-30,Prof.Priya,Hard,Poor
C2170,DBMS,AI&DS,Introduction,Lesson 18,3527,257.0,79.1,95.5,76.4,4.0,35.5,301,31,2024-01-01,Dr Ravi,,Good
C2171,Data Structures,AI&DS,Basics,Lesson 1,654,112.0,42.3,43.3,62.4,4.3,43.3,1169,15,2024-01-01,Prof.Priya,Medium,Average
C2172,DBMS,CSE,Basics,Lesson 21,813,108.0,98.4,43.5,96.8,5.0,70.1,1328,59,2024-01-01,Unknown,,Poor
C2173,Web Development,CSE,Basics,Lesson 16,3688,271.0,61.2,49.9,36.4,5.0,64.7,771,21,2024-11-05,Prof.Priya,Easy,Average
C2174,Web Development,ECE,Introduction,Lesson 8,2096,281.0,49.6,51.2,66.6,1.2,50.5,183,32,2023-11-19,Dr. Kumar,hard,Good
C2175,Java Programming,CSE,Intermediate,Lesson 10,4739,45.0,59.4,41.2,76.3,1.0,0.0,297,78,2024-01-01,Prof. Meena,Medium,Good
C2176,Python Programming,AI&DS,Introduction,Lesson 9,2002,202.0,100.0,0.0,80.8,3.4,81.9,680,42,2025-01-07,Prof.Priya,,Excellent
C2177,DBMS,AI&DS,Advanced,Lesson 2,4438,188.0,69.7,64.1,79.6,3.0,54.6,428,38,2023-04-26,Prof. Meena,,Poor
C2178,Machine Learning,IT,Project,Lesson 25,1195,286.0,82.3,94.8,52.6,0.3,33.3,0,50,2023-07-27,Dr. Kumar,Easy,good
C2179,Python Programming,AI&DS,Intermediate,Lesson 22,4289,282.0,45.0,67.3,41.1,0.7,42.2,1380,82,2024-01-01,Dr Ravi,,Good
C2180,Machine Learning,AI&DS,Basics,Lesson 17,2243,131.0,54.0,62.2,40.3,4.5,47.4,534,89,2024-09-12,Prof.Priya,hard,good
C2181,DBMS,ECE,Basics,Lesson 19,2280,6.0,0.0,60.7,91.0,1.1,30.2,53,58,2024-01-01,Dr Ravi,hard,Good
C2182,Java Programming,AI&DS,Advanced,Lesson 10,4612,235.0,36.8,40.7,71.6,3.4,96.2,1453,52,2023-10-28,Prof. Meena,,Good
C2183,Data Structures,AI&DS,Basics,Lesson 2,1732,185.0,100.0,67.4,76.4,4.2,39.6,1014,44,2024-01-01,Dr. Kumar,Medium,Good
C2184,Web Development,AI&DS,Advanced,Lesson 5,2578,8.0,97.8,66.9,69.3,0.6,100.0,1081,26,2024-01-01,Prof.Priya,Medium,Poor
C2185,Web Development,AI&DS,Project,Lesson 25,1447,56.0,35.6,52.2,94.4,3.1,37.6,1426,46,2023-05-24,Dr Ravi,Medium,Excellent
C2186,Web Development,AI&DS,Intermediate,Lesson 4,3572,104.0,37.3,84.0,83.6,2.5,40.7,385,16,2024-01-01,Prof.Priya,hard,good
C2187,AI Fundamentals,AI&DS,Introduction,Lesson 17,1547,131.0,46.4,72.6,87.3,1.8,85.3,792,69,2024-01-01,Unknown,Medium,Excellent
C2188,Python Programming,AI&DS,Basics,Lesson 5,2430,232.0,0.0,93.2,94.4,5.0,99.7,1275,12,2024-01-01,Prof.Priya,Medium,Excellent
C2189,Machine Learning,AI&DS,Advanced,Lesson 23,1333,107.0,87.7,41.6,100.0,1.8,42.1,146,45,2023-08-31,Prof. Meena,Easy,good
C2190,Python Programming,ECE,Project,Lesson 2,1847,158.0,86.0,63.5,87.5,3.6,41.0,1494,52,2025-01-03,Dr. Kumar,hard,good
C2191,AI Fundamentals,IT,Basics,Lesson 17,1726,152.0,46.9,96.6,89.4,2.3,47.7,552,9,2024-01-01,Dr Ravi,hard,Average
C2193,Web Development,IT,Introduction,Lesson 21,2760,52.0,99.2,44.8,0.0,1.7,79.2,610,65,2024-01-01,Prof.Priya,,Average
C2194,Data Structures,AI&DS,Basics,Lesson 3,5968,28.0,48.4,74.3,96.2,5.0,80.6,1323,64,2024-01-01,Dr. Kumar,Hard,Good
C2195,Data Structures,AI&DS,Project,Lesson 22,3844,40.0,99.9,71.9,75.0,1.6,81.4,1332,73,2024-01-01,Prof. Meena,hard,good
C2196,DBMS,CSE,Advanced,Lesson 16,1081,44.0,82.9,74.9,94.2,5.0,100.0,1495,78,2023-09-18,Unknown,Medium,Good
C2197,Web Development,AI&DS,Basics,Lesson 6,2125,71.0,61.4,56.8,47.0,1.2,42.1,98,68,2024-01-01,Dr. Kumar,Hard,Good
C2198,Python Programming,CSE,Basics,Lesson 13,4412,115.0,54.5,43.9,84.2,0.7,49.6,1194,47,2024-12-04,Prof.Priya,Easy,Average
C2199,Web Development,IT,Basics,Lesson 24,2459,139.0,47.5,65.2,88.9,5.0,93.6,837,87,2023-08-15,Prof.Priya,Easy,good
C2200,Web Development,AI&DS,Introduction,Lesson 25,4845,213.0,100.0,81.4,89.5,5.0,100.0,677,47,2024-06-06,Prof.Priya,Hard,good
C2201,Data Structures,AI&DS,Advanced,Lesson 19,1003,57.0,74.8,0.0,87.2,3.2,61.8,60,9,2023-11-12,Dr Ravi,Hard,Poor
C2202,Machine Learning,AI&DS,Intermediate,Lesson 24,4716,21.0,60.3,95.6,40.8,5.0,77.1,527,47,2024-07-05,Dr Ravi,Easy,Average
C2203,AI Fundamentals,AI&DS,Basics,Lesson 15,4076,84.0,78.6,95.6,62.6,3.9,52.1,985,43,2025-06-05,Unknown,Easy,Good
C2204,Data Structures,AI&DS,Introduction,Lesson 20,3469,222.0,63.7,52.2,35.2,3.4,82.1,669,10,2024-01-01,Unknown,,Good
C2205,Python Programming,CSE,Basics,Lesson 24,3247,194.0,78.5,94.7,46.4,4.5,41.6,1322,89,2023-09-03,Prof.Priya,Easy,Average
C2206,Java Programming,AI&DS,Advanced,Lesson 22,4024,23.0,65.5,84.6,51.9,5.0,71.0,353,62,2024-01-01,Dr. Kumar,Easy,Good
C2207,Machine Learning,AI&DS,Basics,Lesson 20,1177,89.0,49.7,76.1,95.9,4.2,89.9,283,55,2023-11-19,Prof. Meena,,Excellent
C2208,DBMS,ECE,Basics,Lesson 9,2679,49.0,100.0,55.8,100.0,1.9,85.5,555,50,2024-01-01,Prof. Meena,Medium,Poor
C2209,Python Programming,AI&DS,Advanced,Lesson 9,1145,255.0,79.4,95.5,0.0,2.4,75.7,1058,31,2024-01-01,Dr Ravi,Hard,Poor
C2210,Machine Learning,AI&DS,Intermediate,Lesson 9,3438,250.0,43.4,69.8,88.0,3.3,91.2,492,64,2024-03-24,Prof.Priya,hard,Good
C2212,DBMS,AI&DS,Introduction,Lesson 25,1772,180.0,0.0,77.4,66.2,2.2,100.0,435,51,2023-05-09,Dr. Kumar,Hard,Good
C2213,Data Structures,AI&DS,Introduction,Lesson 17,3579,198.0,40.7,84.9,59.5,0.9,49.2,1176,40,2024-01-01,Dr Ravi,hard,Good
C2214,Machine Learning,AI&DS,Project,Lesson 21,2754,207.0,67.5,45.9,90.1,1.9,87.6,1102,82,2024-01-01,Prof.Priya,hard,Excellent
C2215,DBMS,AI&DS,Project,Lesson 13,1919,134.0,89.6,82.6,88.8,2.8,42.0,865,81,2024-05-08,Prof. Meena,hard,Average
C2216,Java Programming,ECE,Intermediate,Lesson 11,4736,101.0,86.9,67.3,49.3,5.0,99.7,394,72,2024-01-01,Dr Ravi,,Poor
C2217,Data Structures,AI&DS,Intermediate,Lesson 20,1659,139.0,100.0,57.1,66.7,0.0,78.8,35,12,2024-01-01,Prof. Meena,Medium,Poor
C2218,Python Programming,AI&DS,Basics,Lesson 5,1389,227.0,52.7,100.0,100.0,0.0,67.3,0,79,2024-01-01,Dr. Kumar,Hard,good
C2219,DBMS,AI&DS,Basics,Lesson 11,1952,44.0,70.4,77.8,93.9,1.5,72.3,1278,16,2024-01-01,Prof. Meena,Medium,Poor
C2220,Data Structures,IT,Introduction,Lesson 7,1967,257.0,49.8,91.8,61.5,2.6,56.9,496,53,2024-01-01,Prof.Priya,Medium,Good
C2221,Data Structures,IT,Project,Lesson 17,1188,289.0,48.9,83.6,98.7,4.2,95.4,699,76,2024-01-01,Dr. Kumar,Easy,Good
C2223,AI Fundamentals,ECE,Introduction,Lesson 8,4293,132.0,80.9,45.6,70.8,2.2,77.2,1180,45,2024-01-01,Dr. Kumar,Medium,Good
C2224,Data Structures,AI&DS,Introduction,Lesson 12,4982,,94.0,100.0,66.8,1.6,51.7,714,51,2024-01-01,Prof.Priya,,good
C2225,Web Development,AI&DS,Introduction,Lesson 12,100,30.0,91.7,80.3,100.0,0.9,56.6,1450,21,2023-03-30,Prof. Meena,hard,good
C2226,AI Fundamentals,IT,Project,Lesson 22,2873,246.0,61.6,100.0,74.5,2.6,47.3,38,27,2024-11-30,Prof. Meena,Easy,good
C2227,Java Programming,AI&DS,Advanced,Lesson 6,2688,34.0,61.4,73.1,84.8,1.5,79.3,480,42,2024-01-01,Unknown,Hard,Poor
C2228,Data Structures,CSE,Project,Lesson 7,2020,166.0,46.2,100.0,44.5,2.7,32.3,282,29,2025-05-17,Dr. Kumar,hard,Good
C2229,DBMS,AI&DS,Project,Lesson 16,3571,203.0,99.4,43.8,41.1,4.2,43.4,883,24,2024-01-01,Dr. Kumar,Easy,good
C2230,Data Structures,AI&DS,Intermediate,Lesson 17,4330,105.0,58.7,85.1,86.7,3.4,86.4,1103,37,2025-03-21,Dr Ravi,,Good
C2231,AI Fundamentals,IT,Intermediate,Lesson 5,2859,56.0,83.0,97.7,85.1,4.7,53.0,1295,13,2025-02-06,Prof. Meena,,Poor
C2232,Java Programming,AI&DS,Basics,Lesson 20,1057,189.0,100.0,0.0,95.0,3.6,48.0,667,69,2024-01-01,Unknown,Easy,good
C2233,Data Structures,AI&DS,Basics,Lesson 18,2633,150.0,98.3,100.0,58.5,4.6,40.5,1204,40,2024-01-01,Prof.Priya,hard,Excellent
C2234,Web Development,AI&DS,Project,Lesson 3,4269,154.0,35.5,76.7,0.0,1.4,97.6,1344,27,2023-06-19,Unknown,Easy,good
C2236,DBMS,ECE,Basics,Lesson 12,4114,192.0,0.0,46.9,70.0,3.1,68.1,709,36,2024-01-01,Unknown,hard,Poor
C2237,Python Programming,ECE,Intermediate,Lesson 18,4100,,53.8,52.1,56.0,1.8,58.7,502,13,2025-05-30,Unknown,hard,Good
C2238,Python Programming,IT,Basics,Lesson 22,4240,204.0,86.3,70.8,97.0,3.0,100.0,1280,72,2024-01-01,Prof. Meena,Medium,Average
C2239,Web Development,AI&DS,Basics,Lesson 7,3114,281.0,83.2,59.0,83.7,4.3,63.3,580,48,2024-08-24,Dr. Kumar,Hard,Poor
C2240,Machine Learning,AI&DS,Basics,Lesson 11,679,131.0,97.1,98.9,0.0,5.0,0.0,322,32,2025-01-13,Dr. Kumar,hard,good
C2241,Web Development,CSE,Intermediate,,100,121.0,100.0,71.7,94.7,3.4,40.6,1212,88,2024-01-01,Prof.Priya,Easy,Good
C2242,DBMS,AI&DS,Intermediate,Lesson 16,2478,168.0,40.9,93.3,55.6,2.1,100.0,1083,51,2024-01-01,Dr Ravi,Easy,Poor
C2243,DBMS,ECE,Basics,Lesson 17,4106,200.0,49.2,41.7,78.3,1.6,60.1,187,109,2024-01-01,Prof.Priya,hard,Poor
C2244,Machine Learning,AI&DS,Basics,Lesson 1,2139,195.0,50.6,42.0,62.1,4.3,85.8,1055,47,2023-01-17,Dr. Kumar,hard,good
C2245,Machine Learning,AI&DS,Advanced,Lesson 25,4559,30.0,79.9,90.7,81.8,0.1,70.2,1201,58,2024-01-01,Prof. Meena,Medium,Average
C2246,Python Programming,IT,Project,Lesson 13,1048,68.0,77.3,44.4,99.5,5.0,76.2,302,59,2023-01-30,Prof.Priya,,Excellent
C2247,DBMS,AI&DS,Introduction,Lesson 25,100,,100.0,54.1,56.2,4.4,88.7,1177,23,2023-12-09,Dr. Kumar,Easy,Good
C2248,DBMS,AI&DS,Intermediate,Lesson 18,3931,34.0,93.3,91.8,46.0,0.0,100.0,1114,65,2024-01-09,Prof.Priya,Hard,Average
C2249,Java Programming,AI&DS,Intermediate,Lesson 21,2145,266.0,0.0,100.0,43.0,1.0,94.0,1008,12,2024-01-01,Dr. Kumar,,Good
C2250,Python Programming,AI&DS,Project,Lesson 18,3089,,100.0,41.6,78.8,1.4,34.8,580,53,2024-01-01,Dr Ravi,Hard,Average
C2251,Web Development,IT,Intermediate,Lesson 4,4671,100.0,71.9,44.1,88.4,0.3,71.3,1493,88,2024-01-01,Dr Ravi,Easy,Good
C2252,DBMS,AI&DS,Advanced,Lesson 16,1588,240.0,0.0,0.0,36.0,4.1,51.2,188,80,2023-05-12,Prof.Priya,Hard,Poor
C2253,DBMS,AI&DS,Basics,Lesson 19,2745,93.0,45.8,0.0,100.0,2.5,99.0,87,43,2024-07-13,Unknown,Medium,good
C2254,Data Structures,IT,Advanced,Lesson 18,3811,10.0,53.8,84.9,52.1,2.7,45.1,1031,74,2024-11-29,Prof.Priya,Hard,Poor
C2255,AI Fundamentals,AI&DS,Intermediate,Lesson 14,3335,201.0,97.1,88.0,50.8,0.2,67.1,153,51,2024-07-03,Dr Ravi,hard,Excellent
C2256,DBMS,AI&DS,Intermediate,Lesson 4,574,9.0,75.8,75.2,40.1,4.1,30.8,849,54,2024-01-01,Prof. Meena,,Average
C2257,Java Programming,CSE,Introduction,Lesson 7,2300,150.0,38.3,87.0,40.7,2.6,100.0,854,72,2023-03-11,Unknown,Medium,Average
C2258,Python Programming,AI&DS,Basics,Lesson 5,1278,102.0,100.0,100.0,56.3,3.6,91.5,27,81,2024-01-01,Dr. Kumar,Easy,Good
C2259,Machine Learning,AI&DS,Basics,Lesson 4,1518,250.0,92.8,88.4,100.0,2.3,66.5,375,87,2023-01-22,Prof.Priya,,good
C2260,Java Programming,AI&DS,Advanced,Lesson 10,1011,88.0,62.0,79.4,85.2,1.0,100.0,387,63,2025-05-13,Prof.Priya,Medium,Average
C2261,Python Programming,IT,Basics,Lesson 17,1363,120.0,72.4,74.2,38.2,5.0,77.6,715,76,2024-01-01,Prof. Meena,Hard,Excellent
C2262,Machine Learning,AI&DS,Project,Lesson 3,3211,98.0,85.6,47.5,65.8,5.0,80.1,1361,110,2024-09-14,Dr Ravi,,good
C2263,DBMS,AI&DS,Basics,Lesson 10,3390,214.0,47.3,60.5,100.0,3.3,65.8,979,71,2024-02-25,Prof.Priya,Hard,Average
C2264,Machine Learning,ECE,Basics,Lesson 20,1260,77.0,53.9,98.9,36.4,2.3,100.0,1407,47,2024-01-01,Prof.Priya,hard,good
C2265,Python Programming,AI&DS,Basics,Lesson 14,5422,45.0,43.8,44.4,66.9,3.9,73.8,213,58,2023-08-11,Prof.Priya,Hard,good
C2266,Python Programming,IT,Project,Lesson 22,1044,,82.6,56.9,100.0,0.8,66.0,206,48,2023-09-10,Prof. Meena,hard,Good
C2267,Data Structures,AI&DS,Intermediate,Lesson 6,1721,117.0,54.7,63.0,64.7,2.6,98.2,396,18,2024-08-14,Prof. Meena,Easy,Good
C2268,,CSE,Basics,Lesson 4,2559,,76.7,93.4,71.2,1.3,100.0,445,29,2024-01-01,Prof.Priya,hard,Average
C2269,Machine Learning,AI&DS,Basics,Lesson 22,1493,143.0,87.2,68.2,70.3,4.0,47.2,1324,26,2023-06-03,Dr Ravi,Easy,Good
C2270,DBMS,IT,Introduction,Lesson 2,4591,13.0,40.7,53.5,47.0,5.0,100.0,189,24,2025-06-15,Unknown,,Excellent
C2271,DBMS,IT,Basics,Lesson 15,3839,18.0,100.0,65.7,87.1,5.0,99.5,244,64,2024-02-19,Prof.Priya,Medium,Poor
C2272,Python Programming,AI&DS,Advanced,Lesson 9,4585,99.0,77.7,55.9,57.6,4.1,34.8,1023,53,2024-01-01,Unknown,Medium,Average
C2273,Java Programming,AI&DS,Project,Lesson 23,1416,216.0,75.1,61.9,43.4,1.9,34.5,1195,38,2023-08-02,Dr Ravi,hard,good
C2274,DBMS,IT,Advanced,Lesson 11,1753,,100.0,62.2,92.5,2.6,83.5,882,55,2024-01-01,Unknown,hard,Good
C2275,Python Programming,CSE,Basics,Lesson 7,581,81.0,82.9,83.5,100.0,1.8,81.6,1255,22,2024-02-09,Dr. Kumar,,good
C2276,Machine Learning,AI&DS,Basics,Lesson 22,4604,147.0,43.6,69.7,69.4,5.0,87.6,1411,1,2024-11-16,Dr. Kumar,Easy,Average
C2277,Machine Learning,IT,Basics,Lesson 6,2784,213.0,39.3,76.8,53.1,4.6,36.8,785,22,2024-01-11,Dr. Kumar,hard,Poor
C2278,Data Structures,ECE,Advanced,Lesson 15,885,257.0,95.8,80.0,99.9,1.7,98.0,367,37,2023-02-04,Prof.Priya,hard,Good
C2279,Java Programming,IT,Advanced,Lesson 3,927,276.0,100.0,98.4,70.0,3.3,48.2,1126,83,2025-03-25,Prof.Priya,hard,Poor
C2280,DBMS,ECE,Introduction,Lesson 24,3812,120.0,55.6,68.9,37.3,1.8,60.7,1078,89,2024-01-01,Prof. Meena,Easy,Good
C2281,Java Programming,ECE,Intermediate,Lesson 9,3648,162.0,46.1,90.4,70.1,0.6,55.9,717,80,2024-01-01,Prof.Priya,,Poor
C2282,Machine Learning,AI&DS,Basics,Lesson 10,5029,243.0,52.5,93.9,70.6,1.8,78.3,239,70,2025-02-07,Unknown,Hard,good
C2283,Machine Learning,AI&DS,Basics,Lesson 13,2096,15.0,45.7,75.3,53.4,2.1,42.0,1436,22,2023-10-23,Prof. Meena,,Good
C2284,Web Development,AI&DS,Basics,Lesson 21,4702,40.0,66.8,100.0,48.0,3.2,78.7,450,69,2024-01-01,Unknown,Hard,Good
C2285,DBMS,ECE,Project,Lesson 12,740,41.0,0.0,52.1,41.0,1.8,99.8,839,15,2024-01-01,Unknown,hard,Average
C2286,Web Development,AI&DS,Advanced,Lesson 2,2774,283.0,63.9,74.1,100.0,3.5,89.2,565,40,2023-05-30,Prof. Meena,,Good
C2287,DBMS,IT,Project,Lesson 22,4304,224.0,94.6,73.3,100.0,4.9,30.3,253,9,2024-01-01,Prof.Priya,Hard,Excellent
C2288,Data Structures,AI&DS,Basics,Lesson 13,1964,151.0,54.1,100.0,94.0,3.0,52.9,737,29,2024-01-01,Prof. Meena,,Average
C2290,Machine Learning,AI&DS,Advanced,Lesson 10,4363,294.0,50.6,68.3,100.0,5.0,35.4,1395,1,2023-07-08,Prof. Meena,,Excellent
C2291,AI Fundamentals,ECE,Basics,Lesson 8,4093,104.0,43.8,86.4,93.3,3.7,84.6,592,75,2024-01-01,Dr Ravi,,Good
C2292,DBMS,ECE,Basics,Lesson 8,1271,165.0,100.0,47.5,72.1,4.5,59.1,1234,29,2023-12-26,Unknown,Medium,Average
C2293,Java Programming,AI&DS,Project,Lesson 5,2511,138.0,66.4,78.2,56.6,4.5,93.8,344,58,2024-04-13,Unknown,hard,Good
C2294,DBMS,AI&DS,Basics,Lesson 20,3325,100.0,47.7,76.6,63.3,1.4,48.1,578,19,2024-01-01,Dr Ravi,Medium,Poor
C2295,Java Programming,AI&DS,Introduction,Lesson 23,1370,138.0,67.4,91.1,74.2,0.0,70.5,0,108,2023-05-28,Prof.Priya,Medium,good
C2296,AI Fundamentals,IT,Introduction,Lesson 13,2188,225.0,59.2,93.6,37.0,0.3,85.0,679,31,2024-01-01,Dr. Kumar,hard,Good
C2297,DBMS,CSE,Basics,Lesson 8,3401,194.0,41.4,87.0,63.8,0.2,95.6,962,55,2025-04-23,Prof.Priya,hard,Good
C2299,Machine Learning,AI&DS,Introduction,Lesson 5,4090,33.0,76.8,70.6,48.0,4.6,94.6,1353,10,2024-01-01,Dr. Kumar,Easy,Good
C2300,Machine Learning,IT,Introduction,Lesson 1,1209,,0.0,84.3,85.6,2.8,93.5,1214,75,2024-01-01,Prof.Priya,,Poor
C2301,DBMS,AI&DS,Basics,Lesson 11,1202,104.0,53.7,57.1,97.1,0.2,50.8,1310,1,2024-01-01,Prof.Priya,Easy,Average
C2302,Python Programming,ECE,Basics,Lesson 5,4309,103.0,100.0,66.4,82.5,3.5,100.0,373,45,2023-10-06,Prof. Meena,hard,Excellent
C2303,AI Fundamentals,ECE,Project,Lesson 13,3470,177.0,81.4,63.2,36.8,2.4,0.0,1208,39,2023-01-10,Prof.Priya,,good
C2304,DBMS,AI&DS,Project,Lesson 17,100,64.0,68.3,79.9,80.9,1.9,91.1,0,16,2024-01-01,Prof.Priya,,good
C2305,Data Structures,ECE,Introduction,Lesson 6,2679,280.0,37.0,72.3,44.1,1.5,56.2,392,30,2024-01-01,Dr. Kumar,Easy,Excellent
C2306,Java Programming,AI&DS,Basics,Lesson 10,1522,80.0,78.3,66.7,67.4,1.6,0.0,1024,82,2023-01-18,Prof.Priya,Hard,Good
C2307,AI Fundamentals,ECE,Basics,Lesson 6,4859,230.0,93.7,72.7,45.0,5.0,86.3,1111,15,2024-01-01,Unknown,Hard,Excellent
C2308,Machine Learning,ECE,Basics,Lesson 7,4271,216.0,100.0,65.3,74.3,3.0,83.7,1356,4,2024-01-01,Prof.Priya,Easy,Good
C2309,AI Fundamentals,AI&DS,Intermediate,Lesson 18,2403,135.0,43.3,51.6,48.8,2.0,87.8,314,16,2024-01-01,Prof. Meena,Medium,Good
C2310,Python Programming,AI&DS,Basics,,4603,132.0,44.7,92.3,39.8,3.4,61.1,1397,38,2024-01-01,Prof.Priya,Easy,Good
C2311,Java Programming,CSE,Introduction,Lesson 9,3814,65.0,43.7,72.8,39.0,3.8,68.9,1149,48,2024-01-01,Prof. Meena,,Poor
C2312,Java Programming,AI&DS,Advanced,Lesson 25,4241,135.0,38.5,86.1,84.5,2.7,56.6,465,38,2024-10-28,Prof. Meena,Easy,Good
C2313,DBMS,AI&DS,Advanced,Lesson 15,1036,230.0,66.8,66.8,58.2,3.5,48.0,1179,89,2024-01-01,Unknown,Hard,Good
C2314,DBMS,CSE,Introduction,Lesson 23,5012,289.0,84.7,53.4,65.9,3.6,53.7,124,83,2023-10-14,Unknown,,Average
C2315,DBMS,AI&DS,Basics,Lesson 7,2544,128.0,60.7,42.3,45.0,3.9,100.0,476,43,2024-01-01,Unknown,Hard,Average
C2316,DBMS,ECE,Basics,Lesson 18,3526,167.0,39.9,52.8,99.4,0.2,77.7,1245,70,2025-04-02,Dr. Kumar,,good
C2317,Java Programming,CSE,Intermediate,Lesson 16,2703,33.0,100.0,74.6,37.8,5.0,45.1,180,11,2024-01-01,Dr. Kumar,Easy,Average
C2318,Python Programming,ECE,Basics,Lesson 19,3837,15.0,42.8,60.3,35.6,1.9,0.0,831,61,2024-11-12,Unknown,hard,Excellent
C2319,Machine Learning,AI&DS,Intermediate,Lesson 12,780,71.0,57.7,89.3,68.2,0.0,79.2,1231,59,2024-01-01,Prof.Priya,Hard,Good
C2320,DBMS,ECE,Project,Lesson 20,2946,29.0,67.9,91.3,73.8,4.9,30.1,484,26,2024-01-01,Prof.Priya,Medium,Excellent
C2321,Java Programming,AI&DS,Intermediate,Lesson 15,2000,277.0,51.5,92.1,0.0,3.8,39.3,526,49,2024-01-01,Unknown,Easy,good
C2322,Data Structures,ECE,Basics,Lesson 19,4570,28.0,71.9,62.8,99.8,2.6,53.1,610,17,2023-04-06,Dr. Kumar,,Average
C2323,AI Fundamentals,AI&DS,Basics,Lesson 2,2612,300.0,79.5,41.1,0.0,1.5,83.3,600,35,2023-10-05,Prof. Meena,Medium,good
C2324,Web Development,AI&DS,Intermediate,Lesson 3,1241,18.0,69.2,94.9,62.9,2.9,97.4,0,48,2025-03-29,Dr. Kumar,Easy,Poor
C2325,Python Programming,AI&DS,Advanced,Lesson 18,4114,,86.6,70.0,37.5,3.3,71.1,906,8,2024-01-01,Dr. Kumar,Hard,Average
C2326,DBMS,AI&DS,Project,Lesson 8,5271,138.0,78.1,44.5,100.0,2.2,75.8,644,47,2024-01-01,Dr Ravi,Medium,Excellent
C2327,Java Programming,IT,Intermediate,Lesson 22,1472,210.0,41.2,64.4,96.1,0.6,36.4,930,16,2024-01-20,Dr. Kumar,,Poor
C2328,Data Structures,AI&DS,Project,Lesson 5,4681,151.0,100.0,67.6,57.9,3.3,77.7,631,70,2024-01-01,Dr. Kumar,Medium,Poor
C2329,Python Programming,AI&DS,Intermediate,Lesson 10,861,151.0,44.6,61.7,83.5,2.0,41.9,0,83,2024-09-13,Unknown,Easy,Poor
C2330,Data Structures,AI&DS,Basics,Lesson 3,100,152.0,89.7,90.9,37.9,3.2,96.9,659,40,2023-09-15,Dr. Kumar,Medium,Poor
C2331,AI Fundamentals,IT,Advanced,Lesson 4,693,207.0,96.8,94.4,55.1,2.3,79.8,332,9,2024-01-01,Unknown,,Average
C2332,DBMS,AI&DS,Basics,Lesson 11,2495,276.0,95.3,78.3,0.0,4.7,85.2,1349,51,2024-01-01,Prof. Meena,hard,Poor
C2333,Python Programming,ECE,Introduction,Lesson 7,2192,209.0,98.1,41.8,59.9,3.4,74.4,210,13,2024-01-01,Dr. Kumar,Medium,Good
C2334,DBMS,CSE,Advanced,Lesson 16,514,113.0,100.0,92.9,54.1,3.7,63.4,335,62,2024-01-01,Prof. Meena,Easy,Average
C2335,Java Programming,AI&DS,Introduction,Lesson 6,3171,237.0,61.0,69.9,87.0,0.9,89.4,1295,51,2024-01-01,Prof. Meena,hard,Good
C2336,Machine Learning,ECE,Advanced,Lesson 4,615,20.0,89.9,64.5,48.9,0.0,59.9,952,1,2024-03-27,Prof. Meena,Easy,Excellent
