Course_ID,Course_Name,Department,Module,Lesson_Title,Content_Word_Count,Sentence_Count,Readability_Score,Grammar_Score,Learning_Objective_Match,Student_Rating,Completion_Rate,Feedback_Count,Reading_Time_Minutes,Publish_Date,Author,Difficulty_Level,Overall_Quality,Quality_Index,Performance,Completion_Status,Grammar_Category,Readability_Category
C2131,Data Structures,IT,Advanced,Lesson 14,1330,97.0,46.7,82.6,52.5,0.1,52.4,1029,44,2024-01-01,Dr. Kumar,,good,43.405,Poor,Needs Attention,Good,Hard
C2132,Data Structures,AI&DS,Advanced,Lesson 2,1358,164.0,35.2,50.6,80.8,1.0,77.0,193,76,2024-01-01,Dr Ravi,hard,Good,42.85,Poor,In Progress,Average,Hard
C2133,DBMS,AI&DS,Introduction,Lesson 4,4766,47.0,100.0,96.7,86.9,1.5,60.3,43,66,2024-01-01,Prof.Priya,Medium,Good,70.235,Poor,In Progress,Excellent,Easy
C2134,Machine Learning,CSE,Introduction,Lesson 14,1051,122.0,43.0,43.5,43.1,3.4,69.9,291,77,2024-01-01,Unknown,Hard,Good,56.005,Average,In Progress,Average,Hard
C2135,DBMS,IT,Basics,Lesson 21,890,39.0,49.8,44.7,81.9,1.1,64.6,588,63,2024-08-30,Dr Ravi,Easy,good,43.144999999999996,Poor,In Progress,Average,Hard
C2136,Machine Learning,IT,Introduction,Lesson 11,3224,234.0,48.7,91.5,39.6,4.5,76.5,506,78,2023-04-12,Unknown,Hard,Excellent,77.35,Excellent,In Progress,Excellent,Hard
C2137,AI Fundamentals,CSE,Basics,Lesson 10,4769,249.0,59.3,86.5,0.0,3.0,66.3,947,90,2024-01-01,Unknown,Hard,Excellent,67.71000000000001,Average,In Progress,Good,Hard
C2138,AI Fundamentals,AI&DS,Project,Lesson 17,3906,54.0,80.0,55.4,41.1,0.1,44.7,1187,81,2025-01-18,Unknown,hard,Poor,43.39,Poor,Needs Attention,Average,Easy
C2139,Java Programming,AI&DS,Basics,Lesson 10,3041,261.0,41.2,63.9,58.4,1.6,80.6,456,50,2024-04-18,Prof.Priya,,Good,51.995000000000005,Poor,In Progress,Average,Hard
C2140,Web Development,AI&DS,Basics,Lesson 24,853,287.0,76.9,61.4,96.2,0.9,100.0,721,37,2024-01-01,Dr. Kumar,,Good,59.975,Poor,Completed,Average,Medium
C2141,Machine Learning,AI&DS,Introduction,Lesson 24,2413,239.0,47.6,52.4,39.6,3.7,66.3,237,59,2024-01-01,Unknown,Medium,Excellent,60.459999999999994,Average,In Progress,Average,Hard
C2142,Java Programming,AI&DS,Basics,Lesson 19,707,228.0,100.0,98.6,44.5,3.7,70.1,274,61,2024-09-30,Dr Ravi,Medium,Excellent,85.86999999999999,Average,In Progress,Excellent,Easy
C2143,Web Development,AI&DS,Basics,Lesson 10,1823,113.0,77.1,80.7,43.3,4.8,41.3,1068,38,2024-01-01,Dr. Kumar,,Average,76.51,Excellent,Needs Attention,Good,Medium
C2144,AI Fundamentals,AI&DS,Basics,Lesson 3,2376,50.0,88.2,81.1,95.0,4.7,100.0,163,31,2024-01-01,Dr. Kumar,Hard,Good,90.52499999999999,Excellent,Completed,Good,Easy
C2145,Web Development,ECE,Basics,Lesson 13,2982,120.0,73.8,100.0,46.9,4.2,95.9,1030,44,2024-01-01,Prof. Meena,hard,Poor,87.83000000000001,Good,Completed,Excellent,Medium
C2146,AI Fundamentals,CSE,Introduction,Lesson 11,4946,278.0,75.4,84.9,67.4,2.4,72.0,1210,89,2024-01-01,Prof.Priya,Easy,Excellent,68.875,Poor,In Progress,Good,Medium
C2148,Web Development,CSE,Basics,Lesson 22,2181,59.0,43.2,55.9,99.4,2.9,94.3,570,32,2024-01-01,Unknown,hard,good,61.035,Poor,Completed,Average,Hard
C2149,Machine Learning,AI&DS,Advanced,Lesson 11,2834,140.0,36.8,70.6,48.0,0.5,98.5,767,51,2024-01-01,Prof.Priya,Easy,good,49.55,Poor,Completed,Average,Hard
C2150,Data Structures,AI&DS,Introduction,Lesson 25,3975,130.0,84.0,47.1,71.3,0.1,0.0,24,30,2023-11-29,Dr. Kumar,hard,Good,33.375,Poor,Needs Attention,Average,Easy
C2152,DBMS,ECE,Project,Lesson 8,1862,103.0,73.5,0.0,68.0,3.9,55.0,275,14,2023-08-15,Unknown,,Average,52.775,Average,Needs Attention,Average,Medium
C2153,Data Structures,AI&DS,Intermediate,Lesson 9,1756,109.0,55.7,51.3,85.1,4.0,40.0,1062,41,2024-01-01,Dr. Kumar,Hard,Good,58.75,Good,Needs Attention,Average,Hard
C2154,Data Structures,ECE,Project,Lesson 11,2637,299.0,40.1,79.0,96.3,0.6,0.0,1379,62,2024-01-01,Prof. Meena,Easy,good,33.375,Poor,Needs Attention,Good,Hard
C2155,DBMS,IT,Basics,Lesson 17,3095,126.0,46.5,97.9,64.3,1.0,58.5,348,7,2024-01-01,Prof.Priya,Medium,Good,53.800000000000004,Poor,Needs Attention,Excellent,Hard
C2157,AI Fundamentals,AI&DS,Introduction,Lesson 14,2782,227.0,100.0,83.2,63.6,4.5,100.0,1033,64,2024-08-14,Unknown,Medium,Excellent,92.8,Excellent,Completed,Good,Easy
C2158,Machine Learning,AI&DS,Project,Lesson 5,3571,45.0,36.8,51.3,100.0,1.3,83.8,1249,54,2024-01-01,Dr. Kumar,hard,Poor,46.585,Poor,In Progress,Average,Hard
C2159,Machine Learning,IT,Basics,Lesson 1,1997,29.0,100.0,63.1,64.1,1.6,34.7,1022,41,2023-03-15,Prof. Meena,,Excellent,57.315,Poor,Needs Attention,Average,Easy
C2160,Machine Learning,AI&DS,Project,Lesson 9,1222,200.0,98.2,100.0,84.2,3.1,57.9,707,90,2024-01-01,Prof. Meena,,Poor,79.72999999999999,Average,Needs Attention,Excellent,Easy
C2161,Java Programming,CSE,Introduction,Lesson 11,1936,176.0,81.6,48.4,75.3,1.1,34.1,292,61,2025-03-05,Unknown,Medium,Good,45.919999999999995,Poor,Needs Attention,Average,Easy
C2162,Machine Learning,ECE,Project,Lesson 2,1825,238.0,69.8,84.7,59.7,3.2,84.5,10,44,2024-01-01,Prof.Priya,Medium,good,74.72500000000001,Average,In Progress,Good,Medium
C2163,Web Development,AI&DS,Basics,Lesson 15,4273,103.0,86.9,67.6,93.2,4.5,78.8,1169,59,2024-01-01,Prof. Meena,Hard,Excellent,81.385,Excellent,In Progress,Average,Easy
C2164,Machine Learning,AI&DS,Project,Lesson 4,3810,,80.6,63.8,41.0,1.9,96.2,1043,40,2023-05-16,Unknown,,Average,66.74000000000001,Poor,Completed,Average,Easy
C2165,Java Programming,IT,Basics,Lesson 7,2284,54.0,37.4,99.1,36.1,0.9,100.0,1451,37,2024-01-01,Dr Ravi,Hard,Average,59.525,Poor,Completed,Excellent,Hard
C2166,DBMS,AI&DS,Basics,Lesson 19,959,231.0,54.9,64.5,68.0,4.9,44.9,1408,54,2023-10-29,Prof. Meena,Hard,Average,68.23,Excellent,Needs Attention,Average,Hard
C2167,Web Development,AI&DS,Intermediate,Lesson 23,647,210.0,96.7,98.1,58.6,4.0,44.1,145,83,2023-11-13,Prof. Meena,Easy,good,81.52000000000001,Good,Needs Attention,Excellent,Easy
C2168,Java Programming,AI&DS,Basics,Lesson 6,4849,17.0,87.0,76.7,57.5,3.6,52.6,239,85,2024-12-14,Prof. Meena,Hard,Average,73.045,Average,Needs Attention,Good,Easy
C2169,Data Structures,AI&DS,Basics,Lesson 25,3598,43.0,71.7,47.1,82.3,4.4,62.0,1208,44,2023-09-30,Prof.Priya,Hard,Poor,68.5,Good,In Progress,Average,Medium
C2170,DBMS,AI&DS,Introduction,Lesson 18,3527,257.0,79.1,95.5,76.4,4.0,35.5,301,31,2024-01-01,Dr Ravi,,Good,74.75,Good,Needs Attention,Excellent,Medium
C2171,Data Structures,AI&DS,Basics,Lesson 1,654,112.0,42.3,43.3,62.4,4.3,43.3,1169,15,2024-01-01,Prof.Priya,Medium,Average,55.86,Good,Needs Attention,Average,Hard
C2172,DBMS,CSE,Basics,Lesson 21,813,108.0,98.4,43.5,96.8,5.0,70.1,1328,59,2024-01-01,Unknown,,Poor,79.49499999999999,Excellent,In Progress,Average,Easy
C2173,Web Development,CSE,Basics,Lesson 16,3688,271.0,61.2,49.9,36.4,5.0,64.7,771,21,2024-11-05,Prof.Priya,Easy,Average,70.715,Excellent,In Progress,Average,Medium
C2174,Web Development,ECE,Introduction,Lesson 8,2096,281.0,49.6,51.2,66.6,1.2,50.5,183,32,2023-11-19,Dr. Kumar,hard,Good,42.5,Poor,Needs Attention,Average,Hard
C2175,Java Programming,CSE,Intermediate,Lesson 10,4739,45.0,59.4,41.2,76.3,1.0,0.0,297,78,2024-01-01,Prof. Meena,Medium,Good,31.15,Poor,Needs Attention,Average,Hard
C2176,Python Programming,AI&DS,Introduction,Lesson 9,2002,202.0,100.0,0.0,80.8,3.4,81.9,680,42,2025-01-07,Prof.Priya,,Excellent,61.78,Average,In Progress,Average,Easy
C2177,DBMS,AI&DS,Advanced,Lesson 2,4438,188.0,69.7,64.1,79.6,3.0,54.6,428,38,2023-04-26,Prof. Meena,,Poor,62.370000000000005,Average,Needs Attention,Average,Medium
C2178,Machine Learning,IT,Project,Lesson 25,1195,286.0,82.3,94.8,52.6,0.3,33.3,0,50,2023-07-27,Dr. Kumar,Easy,good,52.735,Poor,Needs Attention,Excellent,Easy
C2179,Python Programming,AI&DS,Intermediate,Lesson 22,4289,282.0,45.0,67.3,41.1,0.7,42.2,1380,82,2024-01-01,Dr Ravi,,Good,40.715,Poor,Needs Attention,Average,Hard
C2180,Machine Learning,AI&DS,Basics,Lesson 17,2243,131.0,54.0,62.2,40.3,4.5,47.4,534,89,2024-09-12,Prof.Priya,hard,good,65.53,Excellent,Needs Attention,Average,Hard
C2181,DBMS,ECE,Basics,Lesson 19,2280,6.0,0.0,60.7,91.0,1.1,30.2,53,58,2024-01-01,Dr Ravi,hard,Good,27.814999999999998,Poor,Needs Attention,Average,Hard
C2182,Java Programming,AI&DS,Advanced,Lesson 10,4612,235.0,36.8,40.7,71.6,3.4,96.2,1453,52,2023-10-28,Prof. Meena,,Good,59.015,Average,Completed,Average,Hard
C2183,Data Structures,AI&DS,Basics,Lesson 2,1732,185.0,100.0,67.4,76.4,4.2,39.6,1014,44,2024-01-01,Dr. Kumar,Medium,Good,74.97,Good,Needs Attention,Average,Easy
C2184,Web Development,AI&DS,Advanced,Lesson 5,2578,8.0,97.8,66.9,69.3,0.6,100.0,1081,26,2024-01-01,Prof.Priya,Medium,Poor,64.775,Poor,Completed,Average,Easy
C2185,Web Development,AI&DS,Project,Lesson 25,1447,56.0,35.6,52.2,94.4,3.1,37.6,1426,46,2023-05-24,Dr Ravi,Medium,Excellent,48.07,Average,Needs Attention,Average,Hard
C2186,Web Development,AI&DS,Intermediate,Lesson 4,3572,104.0,37.3,84.0,83.6,2.5,40.7,385,16,2024-01-01,Prof.Priya,hard,good,53.465,Poor,Needs Attention,Good,Hard
C2187,AI Fundamentals,AI&DS,Introduction,Lesson 17,1547,131.0,46.4,72.6,87.3,1.8,85.3,792,69,2024-01-01,Unknown,Medium,Excellent,57.61,Poor,In Progress,Average,Hard
C2188,Python Programming,AI&DS,Basics,Lesson 5,2430,232.0,0.0,93.2,94.4,5.0,99.7,1275,12,2024-01-01,Prof.Priya,Medium,Excellent,73.24,Excellent,Completed,Excellent,Hard
C2189,Machine Learning,AI&DS,Advanced,Lesson 23,1333,107.0,87.7,41.6,100.0,1.8,42.1,146,45,2023-08-31,Prof. Meena,Easy,good,51.545,Poor,Needs Attention,Average,Easy
C2190,Python Programming,ECE,Project,Lesson 2,1847,158.0,86.0,63.5,87.5,3.6,41.0,1494,52,2025-01-03,Dr. Kumar,hard,good,67.175,Average,Needs Attention,Average,Easy
C2191,AI Fundamentals,IT,Basics,Lesson 17,1726,152.0,46.9,96.6,89.4,2.3,47.7,552,9,2024-01-01,Dr Ravi,hard,Average,59.214999999999996,Poor,Needs Attention,Excellent,Hard
C2193,Web Development,IT,Introduction,Lesson 21,2760,52.0,99.2,44.8,0.0,1.7,79.2,610,65,2024-01-01,Prof.Priya,,Average,62.040000000000006,Poor,In Progress,Average,Easy
C2194,Data Structures,AI&DS,Basics,Lesson 3,5968,28.0,48.4,74.3,96.2,5.0,80.6,1323,64,2024-01-01,Dr. Kumar,Hard,Good,76.795,Excellent,In Progress,Average,Hard
C2195,Data Structures,AI&DS,Project,Lesson 22,3844,40.0,99.9,71.9,75.0,1.6,81.4,1332,73,2024-01-01,Prof. Meena,hard,good,68.83000000000001,Poor,In Progress,Average,Easy
C2196,DBMS,CSE,Advanced,Lesson 16,1081,44.0,82.9,74.9,94.2,5.0,100.0,1495,78,2023-09-18,Unknown,Medium,Good,89.45,Excellent,Completed,Average,Easy
C2197,Web Development,AI&DS,Basics,Lesson 6,2125,71.0,61.4,56.8,47.0,1.2,42.1,98,68,2024-01-01,Dr. Kumar,Hard,Good,45.17,Poor,Needs Attention,Average,Medium
C2198,Python Programming,CSE,Basics,Lesson 13,4412,115.0,54.5,43.9,84.2,0.7,49.6,1194,47,2024-12-04,Prof.Priya,Easy,Average,38.72,Poor,Needs Attention,Average,Hard
C2199,Web Development,IT,Basics,Lesson 24,2459,139.0,47.5,65.2,88.9,5.0,93.6,837,87,2023-08-15,Prof.Priya,Easy,good,76.895,Excellent,Completed,Average,Hard
C2200,Web Development,AI&DS,Introduction,Lesson 25,4845,213.0,100.0,81.4,89.5,5.0,100.0,677,47,2024-06-06,Prof.Priya,Hard,good,95.35,Excellent,Completed,Good,Easy
C2201,Data Structures,AI&DS,Advanced,Lesson 19,1003,57.0,74.8,0.0,87.2,3.2,61.8,60,9,2023-11-12,Dr Ravi,Hard,Poor,50.26,Average,In Progress,Average,Medium
C2202,Machine Learning,AI&DS,Intermediate,Lesson 24,4716,21.0,60.3,95.6,40.8,5.0,77.1,527,47,2024-07-05,Dr Ravi,Easy,Average,84.395,Excellent,In Progress,Excellent,Medium
C2203,AI Fundamentals,AI&DS,Basics,Lesson 15,4076,84.0,78.6,95.6,62.6,3.9,52.1,985,43,2025-06-05,Unknown,Easy,Good,77.36999999999999,Average,Needs Attention,Excellent,Medium
C2204,Data Structures,AI&DS,Introduction,Lesson 20,3469,222.0,63.7,52.2,35.2,3.4,82.1,669,10,2024-01-01,Unknown,,Good,65.795,Average,In Progress,Average,Medium
C2205,Python Programming,CSE,Basics,Lesson 24,3247,194.0,78.5,94.7,46.4,4.5,41.6,1322,89,2023-09-03,Prof.Priya,Easy,Average,78.62,Excellent,Needs Attention,Excellent,Medium
C2206,Java Programming,AI&DS,Advanced,Lesson 22,4024,23.0,65.5,84.6,51.9,5.0,71.0,353,62,2024-01-01,Dr. Kumar,Easy,Good,81.72500000000001,Excellent,In Progress,Good,Medium
C2207,Machine Learning,AI&DS,Basics,Lesson 20,1177,89.0,49.7,76.1,95.9,4.2,89.9,283,55,2023-11-19,Prof. Meena,,Excellent,74.63,Good,In Progress,Good,Hard
C2208,DBMS,ECE,Basics,Lesson 9,2679,49.0,100.0,55.8,100.0,1.9,85.5,555,50,2024-01-01,Prof. Meena,Medium,Poor,67.45,Poor,In Progress,Average,Easy
C2209,Python Programming,AI&DS,Advanced,Lesson 9,1145,255.0,79.4,95.5,0.0,2.4,75.7,1058,31,2024-01-01,Dr Ravi,Hard,Poor,73.265,Poor,In Progress,Excellent,Medium
C2210,Machine Learning,AI&DS,Intermediate,Lesson 9,3438,250.0,43.4,69.8,88.0,3.3,91.2,492,64,2024-03-24,Prof.Priya,hard,Good,66.34,Average,Completed,Average,Hard
C2212,DBMS,AI&DS,Introduction,Lesson 25,1772,180.0,0.0,77.4,66.2,2.2,100.0,435,51,2023-05-09,Dr. Kumar,Hard,Good,52.55,Poor,Completed,Good,Hard
C2213,Data Structures,AI&DS,Introduction,Lesson 17,3579,198.0,40.7,84.9,59.5,0.9,49.2,1176,40,2024-01-01,Dr Ravi,hard,Good,46.64,Poor,Needs Attention,Good,Hard
C2214,Machine Learning,AI&DS,Project,Lesson 21,2754,207.0,67.5,45.9,90.1,1.9,87.6,1102,82,2024-01-01,Prof.Priya,hard,Excellent,57.269999999999996,Poor,In Progress,Average,Medium
C2215,DBMS,AI&DS,Project,Lesson 13,1919,134.0,89.6,82.6,88.8,2.8,42.0,865,81,2024-05-08,Prof. Meena,hard,Average,68.25,Poor,Needs Attention,Good,Easy
C2216,Java Programming,ECE,Intermediate,Lesson 11,4736,101.0,86.9,67.3,49.3,5.0,99.7,394,72,2024-01-01,Dr Ravi,,Poor,88.49000000000001,Excellent,Completed,Average,Easy
C2217,Data Structures,AI&DS,Intermediate,Lesson 20,1659,139.0,100.0,57.1,66.7,0.0,78.8,35,12,2024-01-01,Prof. Meena,Medium,Poor,55.035,Poor,In Progress,Average,Easy
C2218,Python Programming,AI&DS,Basics,Lesson 5,1389,227.0,52.7,100.0,100.0,0.0,67.3,0,79,2024-01-01,Dr. Kumar,Hard,good,51.635,Poor,In Progress,Excellent,Hard
C2219,DBMS,AI&DS,Basics,Lesson 11,1952,44.0,70.4,77.8,93.9,1.5,72.3,1278,16,2024-01-01,Prof. Meena,Medium,Poor,60.51,Poor,In Progress,Good,Medium
C2220,Data Structures,IT,Introduction,Lesson 7,1967,257.0,49.8,91.8,61.5,2.6,56.9,496,53,2024-01-01,Prof.Priya,Medium,Good,62.38,Poor,Needs Attention,Excellent,Hard
C2221,Data Structures,IT,Project,Lesson 17,1188,289.0,48.9,83.6,98.7,4.2,95.4,699,76,2024-01-01,Dr. Kumar,Easy,Good,77.405,Good,Completed,Good,Hard
C2223,AI Fundamentals,ECE,Introduction,Lesson 8,4293,132.0,80.9,45.6,70.8,2.2,77.2,1180,45,2024-01-01,Dr. Kumar,Medium,Good,60.265,Poor,In Progress,Average,Easy
C2224,Data Structures,AI&DS,Introduction,Lesson 12,4982,,94.0,100.0,66.8,1.6,51.7,714,51,2024-01-01,Prof.Priya,,good,68.44,Poor,Needs Attention,Excellent,Easy
C2225,Web Development,AI&DS,Introduction,Lesson 12,100,30.0,91.7,80.3,100.0,0.9,56.6,1450,21,2023-03-30,Prof. Meena,hard,good,59.72,Poor,Needs Attention,Good,Easy
C2226,AI Fundamentals,IT,Project,Lesson 22,2873,246.0,61.6,100.0,74.5,2.6,47.3,38,27,2024-11-30,Prof. Meena,Easy,good,65.46,Poor,Needs Attention,Excellent,Medium
C2227,Java Programming,AI&DS,Advanced,Lesson 6,2688,34.0,61.4,73.1,84.8,1.5,79.3,480,42,2024-01-01,Unknown,Hard,Poor,58.485,Poor,In Progress,Average,Medium
C2228,Data Structures,CSE,Project,Lesson 7,2020,166.0,46.2,100.0,44.5,2.7,32.3,282,29,2025-05-17,Dr. Kumar,hard,Good,59.21,Poor,Needs Attention,Excellent,Hard
C2229,DBMS,AI&DS,Project,Lesson 16,3571,203.0,99.4,43.8,41.1,4.2,43.4,883,24,2024-01-01,Dr. Kumar,Easy,good,69.68,Good,Needs Attention,Average,Easy
C2230,Data Structures,AI&DS,Intermediate,Lesson 17,4330,105.0,58.7,85.1,86.7,3.4,86.4,1103,37,2025-03-21,Dr Ravi,,Good,73.63,Average,In Progress,Good,Hard
C2231,AI Fundamentals,IT,Intermediate,Lesson 5,2859,56.0,83.0,97.7,85.1,4.7,53.0,1295,13,2025-02-06,Prof. Meena,,Poor,83.975,Excellent,Needs Attention,Excellent,Easy
C2232,Java Programming,AI&DS,Basics,Lesson 20,1057,189.0,100.0,0.0,95.0,3.6,48.0,667,69,2024-01-01,Unknown,Easy,good,56.199999999999996,Average,Needs Attention,Average,Easy
C2233,Data Structures,AI&DS,Basics,Lesson 18,2633,150.0,98.3,100.0,58.5,4.6,40.5,1204,40,2024-01-01,Prof.Priya,hard,Excellent,85.27499999999999,Excellent,Needs Attention,Excellent,Easy
C2234,Web Development,AI&DS,Project,Lesson 3,4269,154.0,35.5,76.7,0.0,1.4,97.6,1344,27,2023-06-19,Unknown,Easy,good,55.97,Poor,Completed,Good,Hard
C2236,DBMS,ECE,Basics,Lesson 12,4114,192.0,0.0,46.9,70.0,3.1,68.1,709,36,2024-01-01,Unknown,hard,Poor,43.94499999999999,Average,In Progress,Average,Hard
C2237,Python Programming,ECE,Intermediate,Lesson 18,4100,,53.8,52.1,56.0,1.8,58.7,502,13,2025-05-30,Unknown,hard,Good,49.015,Poor,Needs Attention,Average,Hard
C2238,Python Programming,IT,Basics,Lesson 22,4240,204.0,86.3,70.8,97.0,3.0,100.0,1280,72,2024-01-01,Prof. Meena,Medium,Average,77.275,Average,Completed,Average,Easy
C2239,Web Development,AI&DS,Basics,Lesson 7,3114,281.0,83.2,59.0,83.7,4.3,63.3,580,48,2024-08-24,Dr. Kumar,Hard,Poor,74.00999999999999,Good,In Progress,Average,Easy
C2240,Machine Learning,AI&DS,Basics,Lesson 11,679,131.0,97.1,98.9,0.0,5.0,0.0,322,32,2025-01-13,Dr. Kumar,hard,good,79.0,Excellent,Needs Attention,Excellent,Easy
C2241,Web Development,CSE,Intermediate,,100,121.0,100.0,71.7,94.7,3.4,40.6,1212,88,2024-01-01,Prof.Priya,Easy,Good,71.44500000000001,Average,Needs Attention,Average,Easy
C2242,DBMS,AI&DS,Intermediate,Lesson 16,2478,168.0,40.9,93.3,55.6,2.1,100.0,1083,51,2024-01-01,Dr Ravi,Easy,Poor,66.15,Poor,Completed,Excellent,Hard
C2243,DBMS,ECE,Basics,Lesson 17,4106,200.0,49.2,41.7,78.3,1.6,60.1,187,109,2024-01-01,Prof.Priya,hard,Poor,44.345000000000006,Poor,In Progress,Average,Hard
C2244,Machine Learning,AI&DS,Basics,Lesson 1,2139,195.0,50.6,42.0,62.1,4.3,85.8,1055,47,2023-01-17,Dr. Kumar,hard,good,66.11,Good,In Progress,Average,Hard
C2245,Machine Learning,AI&DS,Advanced,Lesson 25,4559,30.0,79.9,90.7,81.8,0.1,70.2,1201,58,2024-01-01,Prof. Meena,Medium,Average,57.29,Poor,In Progress,Excellent,Medium
C2246,Python Programming,IT,Project,Lesson 13,1048,68.0,77.3,44.4,99.5,5.0,76.2,302,59,2023-01-30,Prof.Priya,,Excellent,75.66499999999999,Excellent,In Progress,Average,Medium
C2247,DBMS,AI&DS,Introduction,Lesson 25,100,,100.0,54.1,56.2,4.4,88.7,1177,23,2023-12-09,Dr. Kumar,Easy,Good,82.66499999999999,Good,In Progress,Average,Easy
C2248,DBMS,AI&DS,Intermediate,Lesson 18,3931,34.0,93.3,91.8,46.0,0.0,100.0,1114,65,2024-01-09,Prof.Priya,Hard,Average,66.275,Poor,Completed,Excellent,Easy
C2249,Java Programming,AI&DS,Intermediate,Lesson 21,2145,266.0,0.0,100.0,43.0,1.0,94.0,1008,12,2024-01-01,Dr. Kumar,,Good,49.8,Poor,Completed,Excellent,Hard
C2250,Python Programming,AI&DS,Project,Lesson 18,3089,,100.0,41.6,78.8,1.4,34.8,580,53,2024-01-01,Dr Ravi,Hard,Average,50.76,Poor,Needs Attention,Average,Easy
C2251,Web Development,IT,Intermediate,Lesson 4,4671,100.0,71.9,44.1,88.4,0.3,71.3,1493,88,2024-01-01,Dr Ravi,Easy,Good,45.06,Poor,In Progress,Average,Medium
C2252,DBMS,AI&DS,Advanced,Lesson 16,1588,240.0,0.0,0.0,36.0,4.1,51.2,188,80,2023-05-12,Prof.Priya,Hard,Poor,34.84,Good,Needs Attention,Average,Hard
C2253,DBMS,AI&DS,Basics,Lesson 19,2745,93.0,45.8,0.0,100.0,2.5,99.0,87,43,2024-07-13,Unknown,Medium,good,46.25,Poor,Completed,Average,Hard
C2254,Data Structures,IT,Advanced,Lesson 18,3811,10.0,53.8,84.9,52.1,2.7,45.1,1031,74,2024-11-29,Prof.Priya,Hard,Poor,59.895,Poor,Needs Attention,Good,Hard
C2255,AI Fundamentals,AI&DS,Intermediate,Lesson 14,3335,201.0,97.1,88.0,50.8,0.2,67.1,153,51,2024-07-03,Dr Ravi,hard,Excellent,60.894999999999996,Poor,In Progress,Good,Easy
C2256,DBMS,AI&DS,Intermediate,Lesson 4,574,9.0,75.8,75.2,40.1,4.1,30.8,849,54,2024-01-01,Prof. Meena,,Average,68.50999999999999,Good,Needs Attention,Good,Medium
C2257,Java Programming,CSE,Introduction,Lesson 7,2300,150.0,38.3,87.0,40.7,2.6,100.0,854,72,2023-03-11,Unknown,Medium,Average,66.925,Poor,Completed,Good,Hard
C2258,Python Programming,AI&DS,Basics,Lesson 5,1278,102.0,100.0,100.0,56.3,3.6,91.5,27,81,2024-01-01,Dr. Kumar,Easy,Good,89.89999999999999,Average,Completed,Excellent,Easy
C2259,Machine Learning,AI&DS,Basics,Lesson 4,1518,250.0,92.8,88.4,100.0,2.3,66.5,375,87,2023-01-22,Prof.Priya,,good,72.39999999999999,Poor,In Progress,Good,Easy
C2260,Java Programming,AI&DS,Advanced,Lesson 10,1011,88.0,62.0,79.4,85.2,1.0,100.0,387,63,2025-05-13,Prof.Priya,Medium,Average,61.35,Poor,Completed,Good,Medium
C2261,Python Programming,IT,Basics,Lesson 17,1363,120.0,72.4,74.2,38.2,5.0,77.6,715,76,2024-01-01,Prof. Meena,Hard,Excellent,82.17,Excellent,In Progress,Average,Medium
C2262,Machine Learning,AI&DS,Project,Lesson 3,3211,98.0,85.6,47.5,65.8,5.0,80.1,1361,110,2024-09-14,Dr Ravi,,good,79.295,Excellent,In Progress,Average,Easy
C2263,DBMS,AI&DS,Basics,Lesson 10,3390,214.0,47.3,60.5,100.0,3.3,65.8,979,71,2024-02-25,Prof.Priya,Hard,Average,59.91,Average,In Progress,Average,Hard
C2264,Machine Learning,ECE,Basics,Lesson 20,1260,77.0,53.9,98.9,36.4,2.3,100.0,1407,47,2024-01-01,Prof.Priya,hard,good,72.0,Poor,Completed,Excellent,Hard
C2265,Python Programming,AI&DS,Basics,Lesson 14,5422,45.0,43.8,44.4,66.9,3.9,73.8,213,58,2023-08-11,Prof.Priya,Hard,good,60.21,Average,In Progress,Average,Hard
C2266,Python Programming,IT,Project,Lesson 22,1044,,82.6,56.9,100.0,0.8,66.0,206,48,2023-09-10,Prof. Meena,hard,Good,52.875,Poor,In Progress,Average,Easy
C2267,Data Structures,AI&DS,Intermediate,Lesson 6,1721,117.0,54.7,63.0,64.7,2.6,98.2,396,18,2024-08-14,Prof. Meena,Easy,Good,64.665,Poor,Completed,Average,Hard
C2268,,CSE,Basics,Lesson 4,2559,,76.7,93.4,71.2,1.3,100.0,445,29,2024-01-01,Prof.Priya,hard,Average,70.325,Poor,Completed,Excellent,Medium
C2269,Machine Learning,AI&DS,Basics,Lesson 22,1493,143.0,87.2,68.2,70.3,4.0,47.2,1324,26,2023-06-03,Dr Ravi,Easy,Good,72.28999999999999,Good,Needs Attention,Average,Easy
C2270,DBMS,IT,Introduction,Lesson 2,4591,13.0,40.7,53.5,47.0,5.0,100.0,189,24,2025-06-15,Unknown,,Excellent,73.55,Excellent,Completed,Average,Hard
C2271,DBMS,IT,Basics,Lesson 15,3839,18.0,100.0,65.7,87.1,5.0,99.5,244,64,2024-02-19,Prof.Priya,Medium,Poor,91.325,Excellent,Completed,Average,Easy
C2272,Python Programming,AI&DS,Advanced,Lesson 9,4585,99.0,77.7,55.9,57.6,4.1,34.8,1023,53,2024-01-01,Unknown,Medium,Average,64.96,Good,Needs Attention,Average,Medium
C2273,Java Programming,AI&DS,Project,Lesson 23,1416,216.0,75.1,61.9,43.4,1.9,34.5,1195,38,2023-08-02,Dr Ravi,hard,good,52.55,Poor,Needs Attention,Average,Medium
C2274,DBMS,IT,Advanced,Lesson 11,1753,,100.0,62.2,92.5,2.6,83.5,882,55,2024-01-01,Unknown,hard,Good,72.85,Poor,In Progress,Average,Easy
